url,height,width,coco_id,img_id,flickr_id
https://cs.stanford.edu/people/rak248/VG_100K/150379.jpg,678,1024,128957.0,150379,5614753837.0
https://cs.stanford.edu/people/rak248/VG_100K/150380.jpg,688,1024,271999.0,150380,8890860889.0
https://cs.stanford.edu/people/rak248/VG_100K/150381.jpg,683,1024,315654.0,150381,3972563291.0
https://cs.stanford.edu/people/rak248/VG_100K/150382.jpg,768,1024,534734.0,150382,9272874414.0
https://cs.stanford.edu/people/rak248/VG_100K/150383.jpg,706,1024,499584.0,150383,8738679073.0
https://cs.stanford.edu/people/rak248/VG_100K/150384.jpg,768,1024,3860.0,150384,10131308045.0
https://cs.stanford.edu/people/rak248/VG_100K/150385.jpg,683,1024,,150385,9352646639.0
https://cs.stanford.edu/people/rak248/VG_100K/150386.jpg,768,1024,579752.0,150386,9497438546.0
https://cs.stanford.edu/people/rak248/VG_100K/150387.jpg,736,1024,,150387,10132032225.0
https://cs.stanford.edu/people/rak248/VG_100K/150388.jpg,683,1024,,150388,5255039125.0
https://cs.stanford.edu/people/rak248/VG_100K/150390.jpg,853,1024,381994.0,150390,447938528.0
https://cs.stanford.edu/people/rak248/VG_100K/150391.jpg,913,1024,502197.0,150391,4998457984.0
https://cs.stanford.edu/people/rak248/VG_100K/150392.jpg,671,1024,432744.0,150392,7148695051.0
https://cs.stanford.edu/people/rak248/VG_100K/150393.jpg,767,1024,361009.0,150393,7378129798.0
https://cs.stanford.edu/people/rak248/VG_100K/150394.jpg,681,1024,573132.0,150394,7722572846.0
https://cs.stanford.edu/people/rak248/VG_100K/150396.jpg,683,1024,280814.0,150396,3393427283.0
https://cs.stanford.edu/people/rak248/VG_100K/150402.jpg,683,1024,,150402,8593031988.0
https://cs.stanford.edu/people/rak248/VG_100K/150403.jpg,680,1024,160247.0,150403,9920272164.0
https://cs.stanford.edu/people/rak248/VG_100K/150404.jpg,656,1024,116396.0,150404,10174682414.0
https://cs.stanford.edu/people/rak248/VG_100K/150405.jpg,768,1024,,150405,6131568427.0
https://cs.stanford.edu/people/rak248/VG_100K/150408.jpg,677,1024,412757.0,150408,4295900757.0
https://cs.stanford.edu/people/rak248/VG_100K/150410.jpg,642,1024,,150410,3548141124.0
https://cs.stanford.edu/people/rak248/VG_100K/150411.jpg,1024,684,,150411,4109659001.0
https://cs.stanford.edu/people/rak248/VG_100K/150412.jpg,1024,768,352357.0,150412,2801485949.0
https://cs.stanford.edu/people/rak248/VG_100K/150413.jpg,768,1024,,150413,3475982675.0
https://cs.stanford.edu/people/rak248/VG_100K/150414.jpg,681,1024,498175.0,150414,5427513431.0
https://cs.stanford.edu/people/rak248/VG_100K/150415.jpg,680,1024,,150415,9383521044.0
https://cs.stanford.edu/people/rak248/VG_100K/150416.jpg,683,1024,27704.0,150416,6068733163.0
https://cs.stanford.edu/people/rak248/VG_100K/150417.jpg,768,1024,,150417,7764246408.0
https://cs.stanford.edu/people/rak248/VG_100K/150418.jpg,683,1024,,150418,8748523295.0
https://cs.stanford.edu/people/rak248/VG_100K/150419.jpg,612,612,,150419,8147048051.0
https://cs.stanford.edu/people/rak248/VG_100K/150420.jpg,681,1024,,150420,6074101400.0
https://cs.stanford.edu/people/rak248/VG_100K/150421.jpg,681,1024,,150421,4465569739.0
https://cs.stanford.edu/people/rak248/VG_100K/150422.jpg,683,1024,500768.0,150422,2770686605.0
https://cs.stanford.edu/people/rak248/VG_100K/150429.jpg,683,1024,181896.0,150429,6374376091.0
https://cs.stanford.edu/people/rak248/VG_100K/150430.jpg,759,1024,271011.0,150430,3221687853.0
https://cs.stanford.edu/people/rak248/VG_100K/150432.jpg,768,1024,543332.0,150432,8719454964.0
https://cs.stanford.edu/people/rak248/VG_100K/150433.jpg,681,1024,6811.0,150433,3377176196.0
https://cs.stanford.edu/people/rak248/VG_100K/150436.jpg,768,1024,260138.0,150436,6237417008.0
https://cs.stanford.edu/people/rak248/VG_100K/150437.jpg,768,1024,,150437,7524287460.0
https://cs.stanford.edu/people/rak248/VG_100K/150438.jpg,768,1024,260345.0,150438,511119850.0
https://cs.stanford.edu/people/rak248/VG_100K/150439.jpg,768,1024,129176.0,150439,6604654463.0
https://cs.stanford.edu/people/rak248/VG_100K/150440.jpg,683,1024,577091.0,150440,7062149521.0
https://cs.stanford.edu/people/rak248/VG_100K/150441.jpg,634,1024,,150441,8632289488.0
https://cs.stanford.edu/people/rak248/VG_100K/150442.jpg,682,1024,,150442,5173624489.0
https://cs.stanford.edu/people/rak248/VG_100K/150443.jpg,765,1024,581466.0,150443,7191502136.0
https://cs.stanford.edu/people/rak248/VG_100K/150444.jpg,731,1024,147972.0,150444,7590096282.0
https://cs.stanford.edu/people/rak248/VG_100K/150445.jpg,532,1024,,150445,7537373790.0
https://cs.stanford.edu/people/rak248/VG_100K/150446.jpg,681,1024,,150446,4331959222.0
https://cs.stanford.edu/people/rak248/VG_100K/150447.jpg,1024,576,,150447,6903127087.0
https://cs.stanford.edu/people/rak248/VG_100K/150448.jpg,827,1024,,150448,6947893621.0
https://cs.stanford.edu/people/rak248/VG_100K/150449.jpg,768,1024,,150449,88174066.0
https://cs.stanford.edu/people/rak248/VG_100K/150450.jpg,667,1000,160239.0,150450,5029487385.0
https://cs.stanford.edu/people/rak248/VG_100K/150453.jpg,612,612,31273.0,150453,7618048628.0
https://cs.stanford.edu/people/rak248/VG_100K/150454.jpg,768,1024,,150454,8291598394.0
https://cs.stanford.edu/people/rak248/VG_100K/150455.jpg,648,1024,,150455,8514141980.0
https://cs.stanford.edu/people/rak248/VG_100K/150456.jpg,683,1024,328935.0,150456,6760111765.0
https://cs.stanford.edu/people/rak248/VG_100K/150458.jpg,768,1024,155806.0,150458,2956164347.0
https://cs.stanford.edu/people/rak248/VG_100K/150463.jpg,768,1024,407820.0,150463,3260995233.0
https://cs.stanford.edu/people/rak248/VG_100K/150464.jpg,809,1024,101882.0,150464,8019478645.0
https://cs.stanford.edu/people/rak248/VG_100K/150467.jpg,768,1024,148700.0,150467,2975465921.0
https://cs.stanford.edu/people/rak248/VG_100K/150468.jpg,768,1024,,150468,15535246.0
https://cs.stanford.edu/people/rak248/VG_100K/150470.jpg,881,1200,35897.0,150470,142550328.0
https://cs.stanford.edu/people/rak248/VG_100K/150471.jpg,768,1024,,150471,2367899908.0
https://cs.stanford.edu/people/rak248/VG_100K/150472.jpg,768,1024,,150472,5016022321.0
https://cs.stanford.edu/people/rak248/VG_100K/150474.jpg,768,1024,497273.0,150474,7655582048.0
https://cs.stanford.edu/people/rak248/VG_100K/150476.jpg,683,1024,429109.0,150476,8171276414.0
https://cs.stanford.edu/people/rak248/VG_100K/150478.jpg,681,1024,224017.0,150478,6293856264.0
https://cs.stanford.edu/people/rak248/VG_100K/150481.jpg,667,1000,176588.0,150481,5324935749.0
https://cs.stanford.edu/people/rak248/VG_100K/150482.jpg,680,1024,327663.0,150482,6352669672.0
https://cs.stanford.edu/people/rak248/VG_100K/150485.jpg,680,1024,562863.0,150485,8059265370.0
https://cs.stanford.edu/people/rak248/VG_100K/150486.jpg,1024,758,343708.0,150486,344652972.0
https://cs.stanford.edu/people/rak248/VG_100K/150487.jpg,681,1024,427060.0,150487,2582208468.0
https://cs.stanford.edu/people/rak248/VG_100K/150488.jpg,600,1024,60316.0,150488,4953831714.0
https://cs.stanford.edu/people/rak248/VG_100K/150489.jpg,680,1024,289312.0,150489,5874184480.0
https://cs.stanford.edu/people/rak248/VG_100K/150493.jpg,670,1024,495610.0,150493,7062560387.0
https://cs.stanford.edu/people/rak248/VG_100K/150494.jpg,683,1024,193654.0,150494,5705006097.0
https://cs.stanford.edu/people/rak248/VG_100K/150495.jpg,750,1000,,150495,2891003931.0
https://cs.stanford.edu/people/rak248/VG_100K/150496.jpg,768,1024,34120.0,150496,2557616124.0
https://cs.stanford.edu/people/rak248/VG_100K/150497.jpg,687,1024,424694.0,150497,8611606589.0
https://cs.stanford.edu/people/rak248/VG_100K/150499.jpg,685,1024,,150499,5748550971.0
https://cs.stanford.edu/people/rak248/VG_100K/150502.jpg,1024,768,571313.0,150502,3103440395.0
https://cs.stanford.edu/people/rak248/VG_100K/150504.jpg,768,1024,,150504,9401836800.0
https://cs.stanford.edu/people/rak248/VG_100K/150505.jpg,768,1024,75183.0,150505,3373056123.0
https://cs.stanford.edu/people/rak248/VG_100K/150506.jpg,683,1024,,150506,6083917776.0
https://cs.stanford.edu/people/rak248/VG_100K/150509.jpg,1024,683,199876.0,150509,7433561234.0
https://cs.stanford.edu/people/rak248/VG_100K/150510.jpg,768,1024,,150510,7300781238.0
https://cs.stanford.edu/people/rak248/VG_100K/150511.jpg,556,1024,417031.0,150511,9598935633.0
https://cs.stanford.edu/people/rak248/VG_100K/150512.jpg,681,1024,285990.0,150512,4379384908.0
https://cs.stanford.edu/people/rak248/VG_100K/150513.jpg,727,1024,82846.0,150513,8187720838.0
https://cs.stanford.edu/people/rak248/VG_100K/150514.jpg,683,1024,,150514,9725059605.0
https://cs.stanford.edu/people/rak248/VG_100K/150515.jpg,641,962,,150515,5943895375.0
https://cs.stanford.edu/people/rak248/VG_100K/150516.jpg,768,1024,,150516,8644268551.0
https://cs.stanford.edu/people/rak248/VG_100K/150517.jpg,1024,880,9772.0,150517,5512279742.0
https://cs.stanford.edu/people/rak248/VG_100K/150518.jpg,768,1024,,150518,5693728955.0
https://cs.stanford.edu/people/rak248/VG_100K/150520.jpg,683,1024,79975.0,150520,5913627144.0
https://cs.stanford.edu/people/rak248/VG_100K/150522.jpg,853,1280,41728.0,150522,3543224993.0
https://cs.stanford.edu/people/rak248/VG_100K/150523.jpg,604,1024,,150523,8843742643.0
https://cs.stanford.edu/people/rak248/VG_100K/150538.jpg,768,1024,47087.0,150538,6033578237.0
https://cs.stanford.edu/people/rak248/VG_100K/150542.jpg,678,1024,,150542,9691713623.0
https://cs.stanford.edu/people/rak248/VG_100K/150545.jpg,683,1024,,150545,3407689174.0
https://cs.stanford.edu/people/rak248/VG_100K/150546.jpg,600,800,174527.0,150546,5004029058.0
https://cs.stanford.edu/people/rak248/VG_100K/285603.jpg,767,1024,466621.0,285603,9769797861.0
https://cs.stanford.edu/people/rak248/VG_100K/285604.jpg,584,1024,29504.0,285604,8472477677.0
https://cs.stanford.edu/people/rak248/VG_100K/285611.jpg,1024,765,195671.0,285611,5845954362.0
https://cs.stanford.edu/people/rak248/VG_100K/285612.jpg,638,960,365958.0,285612,8389314968.0
https://cs.stanford.edu/people/rak248/VG_100K/285621.jpg,768,1024,142934.0,285621,337085136.0
https://cs.stanford.edu/people/rak248/VG_100K/285622.jpg,742,1024,,285622,3035775096.0
https://cs.stanford.edu/people/rak248/VG_100K/285624.jpg,1024,1024,,285624,5277318135.0
https://cs.stanford.edu/people/rak248/VG_100K/285625.jpg,686,1024,,285625,6717778167.0
https://cs.stanford.edu/people/rak248/VG_100K/285627.jpg,768,1024,,285627,2865884860.0
https://cs.stanford.edu/people/rak248/VG_100K/285628.jpg,600,800,537456.0,285628,1050406793.0
https://cs.stanford.edu/people/rak248/VG_100K/285633.jpg,768,1024,459451.0,285633,362154704.0
https://cs.stanford.edu/people/rak248/VG_100K/285634.jpg,1024,683,,285634,4397238687.0
https://cs.stanford.edu/people/rak248/VG_100K/285635.jpg,683,1024,,285635,9374416192.0
https://cs.stanford.edu/people/rak248/VG_100K/285636.jpg,685,1024,,285636,9802158925.0
https://cs.stanford.edu/people/rak248/VG_100K/285640.jpg,768,1024,,285640,4342804425.0
https://cs.stanford.edu/people/rak248/VG_100K/285641.jpg,1024,769,470976.0,285641,5709801009.0
https://cs.stanford.edu/people/rak248/VG_100K/285651.jpg,683,1024,,285651,8226409331.0
https://cs.stanford.edu/people/rak248/VG_100K/285652.jpg,1024,683,365569.0,285652,7180092644.0
https://cs.stanford.edu/people/rak248/VG_100K/285653.jpg,683,1024,494154.0,285653,4691208544.0
https://cs.stanford.edu/people/rak248/VG_100K/285654.jpg,681,1024,125270.0,285654,4951825101.0
https://cs.stanford.edu/people/rak248/VG_100K/285655.jpg,688,1024,,285655,5415133934.0
https://cs.stanford.edu/people/rak248/VG_100K/285665.jpg,768,1024,,285665,8093545484.0
https://cs.stanford.edu/people/rak248/VG_100K/285668.jpg,720,540,205916.0,285668,484546277.0
https://cs.stanford.edu/people/rak248/VG_100K/285669.jpg,768,1024,,285669,3908439696.0
https://cs.stanford.edu/people/rak248/VG_100K/285670.jpg,768,1024,530132.0,285670,4046518387.0
https://cs.stanford.edu/people/rak248/VG_100K/285671.jpg,683,1024,458572.0,285671,6615239251.0
https://cs.stanford.edu/people/rak248/VG_100K/285672.jpg,683,1024,,285672,2302800161.0
https://cs.stanford.edu/people/rak248/VG_100K/285673.jpg,1024,768,490992.0,285673,3679540263.0
https://cs.stanford.edu/people/rak248/VG_100K/285674.jpg,1024,819,69196.0,285674,8418581092.0
https://cs.stanford.edu/people/rak248/VG_100K/285675.jpg,744,1024,,285675,3360036376.0
https://cs.stanford.edu/people/rak248/VG_100K/285683.jpg,716,1024,513727.0,285683,6928176644.0
https://cs.stanford.edu/people/rak248/VG_100K/285684.jpg,768,1024,247319.0,285684,8711148031.0
https://cs.stanford.edu/people/rak248/VG_100K/285685.jpg,1280,960,357004.0,285685,263705705.0
https://cs.stanford.edu/people/rak248/VG_100K/285686.jpg,768,1024,349354.0,285686,3365583121.0
https://cs.stanford.edu/people/rak248/VG_100K/285687.jpg,683,1024,,285687,3068032756.0
https://cs.stanford.edu/people/rak248/VG_100K/285693.jpg,612,612,547229.0,285693,7856402338.0
https://cs.stanford.edu/people/rak248/VG_100K/285697.jpg,614,1024,570039.0,285697,5688745816.0
https://cs.stanford.edu/people/rak248/VG_100K/285698.jpg,683,1024,,285698,8068764590.0
https://cs.stanford.edu/people/rak248/VG_100K/285699.jpg,765,1024,,285699,6563080571.0
https://cs.stanford.edu/people/rak248/VG_100K/285700.jpg,710,1024,169100.0,285700,4580096692.0
https://cs.stanford.edu/people/rak248/VG_100K/285701.jpg,678,1024,,285701,7714241214.0
https://cs.stanford.edu/people/rak248/VG_100K/285703.jpg,683,1024,,285703,2255697827.0
https://cs.stanford.edu/people/rak248/VG_100K/285706.jpg,681,1024,448930.0,285706,348515055.0
https://cs.stanford.edu/people/rak248/VG_100K/285714.jpg,1024,768,202842.0,285714,4710743976.0
https://cs.stanford.edu/people/rak248/VG_100K/285716.jpg,1024,683,61147.0,285716,7373414578.0
https://cs.stanford.edu/people/rak248/VG_100K/285718.jpg,731,1024,,285718,5829524547.0
https://cs.stanford.edu/people/rak248/VG_100K/285721.jpg,683,1024,222118.0,285721,4410946215.0
https://cs.stanford.edu/people/rak248/VG_100K/285722.jpg,1024,768,313186.0,285722,6581521641.0
https://cs.stanford.edu/people/rak248/VG_100K/285725.jpg,768,1024,,285725,517184261.0
https://cs.stanford.edu/people/rak248/VG_100K/285726.jpg,768,1024,575756.0,285726,3902969173.0
https://cs.stanford.edu/people/rak248/VG_100K/285727.jpg,1024,1024,,285727,8832771966.0
https://cs.stanford.edu/people/rak248/VG_100K/285728.jpg,768,1024,,285728,6955353575.0
https://cs.stanford.edu/people/rak248/VG_100K/285729.jpg,768,1024,,285729,2972941961.0
https://cs.stanford.edu/people/rak248/VG_100K/285730.jpg,683,1024,560422.0,285730,9829066303.0
https://cs.stanford.edu/people/rak248/VG_100K/285732.jpg,683,1024,447088.0,285732,2411940318.0
https://cs.stanford.edu/people/rak248/VG_100K/285733.jpg,1024,768,,285733,226695257.0
https://cs.stanford.edu/people/rak248/VG_100K/285734.jpg,856,1280,208011.0,285734,216620253.0
https://cs.stanford.edu/people/rak248/VG_100K/285735.jpg,768,1024,,285735,111083560.0
https://cs.stanford.edu/people/rak248/VG_100K/285736.jpg,1024,683,,285736,3854901527.0
https://cs.stanford.edu/people/rak248/VG_100K/285737.jpg,1024,768,483517.0,285737,3179964062.0
https://cs.stanford.edu/people/rak248/VG_100K/285738.jpg,1280,960,22008.0,285738,2209527322.0
https://cs.stanford.edu/people/rak248/VG_100K/285742.jpg,683,1024,,285742,8120131392.0
https://cs.stanford.edu/people/rak248/VG_100K/285743.jpg,768,1024,,285743,9569516417.0
https://cs.stanford.edu/people/rak248/VG_100K/285744.jpg,1024,683,251591.0,285744,366978953.0
https://cs.stanford.edu/people/rak248/VG_100K/285747.jpg,768,1024,294663.0,285747,7033888371.0
https://cs.stanford.edu/people/rak248/VG_100K/285748.jpg,576,1024,73824.0,285748,7685844838.0
https://cs.stanford.edu/people/rak248/VG_100K/285749.jpg,768,1024,,285749,9771753001.0
https://cs.stanford.edu/people/rak248/VG_100K/285750.jpg,612,612,,285750,7612145156.0
https://cs.stanford.edu/people/rak248/VG_100K/285754.jpg,779,1024,11838.0,285754,8286906156.0
https://cs.stanford.edu/people/rak248/VG_100K/285755.jpg,683,1024,,285755,8609741694.0
https://cs.stanford.edu/people/rak248/VG_100K/285759.jpg,768,1024,50360.0,285759,5749034179.0
https://cs.stanford.edu/people/rak248/VG_100K/285760.jpg,1024,683,,285760,5730484786.0
https://cs.stanford.edu/people/rak248/VG_100K/285761.jpg,768,1024,,285761,8085073949.0
https://cs.stanford.edu/people/rak248/VG_100K/285762.jpg,678,1024,496693.0,285762,6883648073.0
https://cs.stanford.edu/people/rak248/VG_100K/285763.jpg,902,1024,95533.0,285763,7397720816.0
https://cs.stanford.edu/people/rak248/VG_100K/285764.jpg,768,1024,,285764,40471576.0
https://cs.stanford.edu/people/rak248/VG_100K/285765.jpg,639,1024,,285765,9486715195.0
https://cs.stanford.edu/people/rak248/VG_100K/285768.jpg,480,720,254096.0,285768,1474481603.0
https://cs.stanford.edu/people/rak248/VG_100K/285774.jpg,640,480,578570.0,285774,3155998575.0
https://cs.stanford.edu/people/rak248/VG_100K/285775.jpg,683,1024,,285775,5756648582.0
https://cs.stanford.edu/people/rak248/VG_100K/285776.jpg,768,1024,5453.0,285776,2305755863.0
https://cs.stanford.edu/people/rak248/VG_100K/285778.jpg,683,1024,,285778,8735436371.0
https://cs.stanford.edu/people/rak248/VG_100K/285779.jpg,1024,1024,,285779,4699740568.0
https://cs.stanford.edu/people/rak248/VG_100K/285780.jpg,683,1024,444028.0,285780,4513434705.0
https://cs.stanford.edu/people/rak248/VG_100K/285781.jpg,765,1024,531721.0,285781,8338930131.0
https://cs.stanford.edu/people/rak248/VG_100K/285782.jpg,631,1024,562291.0,285782,3196312539.0
https://cs.stanford.edu/people/rak248/VG_100K/285783.jpg,1024,768,,285783,3999521438.0
https://cs.stanford.edu/people/rak248/VG_100K/285784.jpg,680,1024,,285784,6117976473.0
https://cs.stanford.edu/people/rak248/VG_100K/285790.jpg,536,802,,285790,5694340831.0
https://cs.stanford.edu/people/rak248/VG_100K/285791.jpg,768,1024,,285791,7570456848.0
https://cs.stanford.edu/people/rak248/VG_100K/285792.jpg,768,1024,523718.0,285792,5702585862.0
https://cs.stanford.edu/people/rak248/VG_100K/285793.jpg,683,1024,,285793,9530557095.0
https://cs.stanford.edu/people/rak248/VG_100K/285796.jpg,768,1024,,285796,5406472568.0
https://cs.stanford.edu/people/rak248/VG_100K/285797.jpg,687,1024,,285797,6572618137.0
https://cs.stanford.edu/people/rak248/VG_100K/285798.jpg,853,1280,,285798,4150251905.0
https://cs.stanford.edu/people/rak248/VG_100K/285799.jpg,857,1280,344765.0,285799,3976112836.0
https://cs.stanford.edu/people/rak248/VG_100K/285800.jpg,694,1024,249668.0,285800,4992656841.0
https://cs.stanford.edu/people/rak248/VG_100K/285802.jpg,683,1024,,285802,6078707442.0
https://cs.stanford.edu/people/rak248/VG_100K/285803.jpg,683,1024,,285803,8232450077.0
https://cs.stanford.edu/people/rak248/VG_100K/285804.jpg,768,1024,202329.0,285804,5833440825.0
https://cs.stanford.edu/people/rak248/VG_100K/285805.jpg,768,1024,,285805,21080172.0
https://cs.stanford.edu/people/rak248/VG_100K/285806.jpg,1024,685,,285806,8260653998.0
https://cs.stanford.edu/people/rak248/VG_100K/285809.jpg,768,1024,527183.0,285809,4506438221.0
https://cs.stanford.edu/people/rak248/VG_100K/285813.jpg,575,1024,,285813,7187316984.0
https://cs.stanford.edu/people/rak248/VG_100K/285814.jpg,768,1024,374325.0,285814,3973218157.0
https://cs.stanford.edu/people/rak248/VG_100K/285815.jpg,768,1024,523560.0,285815,2620141196.0
https://cs.stanford.edu/people/rak248/VG_100K/285816.jpg,683,1024,,285816,7872056026.0
https://cs.stanford.edu/people/rak248/VG_100K/285826.jpg,786,1024,,285826,8172378707.0
https://cs.stanford.edu/people/rak248/VG_100K/285832.jpg,768,1024,36981.0,285832,6340351135.0
https://cs.stanford.edu/people/rak248/VG_100K/285833.jpg,677,1024,338021.0,285833,4912694644.0
https://cs.stanford.edu/people/rak248/VG_100K/285837.jpg,1024,768,,285837,7573709998.0
https://cs.stanford.edu/people/rak248/VG_100K/285838.jpg,558,477,340218.0,285838,4763814079.0
https://cs.stanford.edu/people/rak248/VG_100K/285839.jpg,683,1024,362117.0,285839,3711222369.0
https://cs.stanford.edu/people/rak248/VG_100K/285840.jpg,768,1024,246069.0,285840,319629473.0
https://cs.stanford.edu/people/rak248/VG_100K/285848.jpg,865,511,,285848,2555799571.0
https://cs.stanford.edu/people/rak248/VG_100K/285849.jpg,1024,827,234743.0,285849,9282375036.0
https://cs.stanford.edu/people/rak248/VG_100K/285850.jpg,768,1024,,285850,2527061648.0
https://cs.stanford.edu/people/rak248/VG_100K/285851.jpg,768,1024,517226.0,285851,10034499944.0
https://cs.stanford.edu/people/rak248/VG_100K/285852.jpg,544,1024,,285852,8622815607.0
https://cs.stanford.edu/people/rak248/VG_100K/285853.jpg,714,1024,,285853,9227953467.0
https://cs.stanford.edu/people/rak248/VG_100K/285854.jpg,1024,680,,285854,5012012351.0
https://cs.stanford.edu/people/rak248/VG_100K/285855.jpg,1024,731,82940.0,285855,6113956197.0
https://cs.stanford.edu/people/rak248/VG_100K/285857.jpg,1024,685,,285857,487242093.0
https://cs.stanford.edu/people/rak248/VG_100K/285858.jpg,768,1024,,285858,4992466550.0
https://cs.stanford.edu/people/rak248/VG_100K/285859.jpg,768,1024,139240.0,285859,815868363.0
https://cs.stanford.edu/people/rak248/VG_100K/285862.jpg,765,1024,318346.0,285862,6052638447.0
https://cs.stanford.edu/people/rak248/VG_100K/285863.jpg,1024,712,,285863,181336099.0
https://cs.stanford.edu/people/rak248/VG_100K/285864.jpg,1024,768,,285864,2976961387.0
https://cs.stanford.edu/people/rak248/VG_100K/285865.jpg,683,1024,,285865,5937324668.0
https://cs.stanford.edu/people/rak248/VG_100K/285866.jpg,768,1024,,285866,757264230.0
https://cs.stanford.edu/people/rak248/VG_100K/285867.jpg,683,1024,579419.0,285867,8438726923.0
https://cs.stanford.edu/people/rak248/VG_100K/285868.jpg,1024,1280,,285868,318779251.0
https://cs.stanford.edu/people/rak248/VG_100K/285885.jpg,1024,768,,285885,5114751201.0
https://cs.stanford.edu/people/rak248/VG_100K/285887.jpg,683,1024,510343.0,285887,8640475356.0
https://cs.stanford.edu/people/rak248/VG_100K/285888.jpg,637,1024,,285888,8410305282.0
https://cs.stanford.edu/people/rak248/VG_100K/285904.jpg,683,1024,62685.0,285904,7859898986.0
https://cs.stanford.edu/people/rak248/VG_100K/285905.jpg,768,1024,430428.0,285905,3741867933.0
https://cs.stanford.edu/people/rak248/VG_100K/285906.jpg,768,1024,,285906,4574314489.0
https://cs.stanford.edu/people/rak248/VG_100K/285907.jpg,678,1024,,285907,9434142535.0
https://cs.stanford.edu/people/rak248/VG_100K/285908.jpg,612,612,522330.0,285908,6798419748.0
https://cs.stanford.edu/people/rak248/VG_100K/285915.jpg,678,1024,,285915,7612697380.0
https://cs.stanford.edu/people/rak248/VG_100K/285916.jpg,1024,664,,285916,8012313778.0
https://cs.stanford.edu/people/rak248/VG_100K/285917.jpg,681,1024,531143.0,285917,5964114151.0
https://cs.stanford.edu/people/rak248/VG_100K/285918.jpg,768,1024,,285918,3219963856.0
https://cs.stanford.edu/people/rak248/VG_100K/285923.jpg,1024,768,377619.0,285923,5801252400.0
https://cs.stanford.edu/people/rak248/VG_100K/285924.jpg,641,480,,285924,9354201.0
https://cs.stanford.edu/people/rak248/VG_100K/285930.jpg,612,612,184184.0,285930,10164699545.0
https://cs.stanford.edu/people/rak248/VG_100K/285936.jpg,680,1024,176702.0,285936,9402420841.0
https://cs.stanford.edu/people/rak248/VG_100K/285937.jpg,1280,960,487904.0,285937,94889859.0
https://cs.stanford.edu/people/rak248/VG_100K/285941.jpg,768,1024,,285941,3633024802.0
https://cs.stanford.edu/people/rak248/VG_100K/285942.jpg,1024,731,210749.0,285942,5073960523.0
https://cs.stanford.edu/people/rak248/VG_100K/285946.jpg,768,1024,69486.0,285946,2307535945.0
https://cs.stanford.edu/people/rak248/VG_100K/285947.jpg,685,1024,,285947,8054281885.0
https://cs.stanford.edu/people/rak248/VG_100K/285948.jpg,768,1024,380279.0,285948,3694896409.0
https://cs.stanford.edu/people/rak248/VG_100K/285949.jpg,768,1024,108701.0,285949,9474210296.0
https://cs.stanford.edu/people/rak248/VG_100K/285954.jpg,1024,683,,285954,4607898043.0
https://cs.stanford.edu/people/rak248/VG_100K/285955.jpg,1024,768,532509.0,285955,2084710251.0
https://cs.stanford.edu/people/rak248/VG_100K/285956.jpg,288,432,,285956,166002209.0
https://cs.stanford.edu/people/rak248/VG_100K/285957.jpg,768,1024,355064.0,285957,274016401.0
https://cs.stanford.edu/people/rak248/VG_100K/285958.jpg,1024,683,,285958,697404480.0
https://cs.stanford.edu/people/rak248/VG_100K/285959.jpg,768,1024,372308.0,285959,3074822002.0
https://cs.stanford.edu/people/rak248/VG_100K/285962.jpg,680,1024,14726.0,285962,9692914683.0
https://cs.stanford.edu/people/rak248/VG_100K/285963.jpg,1024,819,,285963,2215238167.0
https://cs.stanford.edu/people/rak248/VG_100K/285964.jpg,623,1024,,285964,9738925753.0
https://cs.stanford.edu/people/rak248/VG_100K/285965.jpg,667,1000,,285965,4625274192.0
https://cs.stanford.edu/people/rak248/VG_100K/285966.jpg,750,1024,,285966,4268681866.0
https://cs.stanford.edu/people/rak248/VG_100K/285967.jpg,631,1024,,285967,6113252667.0
https://cs.stanford.edu/people/rak248/VG_100K/285968.jpg,800,505,238768.0,285968,5139523512.0
https://cs.stanford.edu/people/rak248/VG_100K/285972.jpg,683,1024,,285972,8028290321.0
https://cs.stanford.edu/people/rak248/VG_100K/285973.jpg,768,1024,,285973,2211776283.0
https://cs.stanford.edu/people/rak248/VG_100K/285984.jpg,684,899,420490.0,285984,2270063445.0
https://cs.stanford.edu/people/rak248/VG_100K/285998.jpg,685,1024,,285998,7100929885.0
https://cs.stanford.edu/people/rak248/VG_100K/286000.jpg,683,1024,,286000,9299503837.0
https://cs.stanford.edu/people/rak248/VG_100K/286001.jpg,768,1024,260748.0,286001,6904362493.0
https://cs.stanford.edu/people/rak248/VG_100K/286002.jpg,768,1024,8005.0,286002,7521932478.0
https://cs.stanford.edu/people/rak248/VG_100K/286003.jpg,1024,682,,286003,3939743203.0
https://cs.stanford.edu/people/rak248/VG_100K/286006.jpg,691,1024,,286006,5209477280.0
https://cs.stanford.edu/people/rak248/VG_100K/286007.jpg,960,1280,316993.0,286007,45627517.0
https://cs.stanford.edu/people/rak248/VG_100K/286010.jpg,768,1024,131743.0,286010,1414009406.0
https://cs.stanford.edu/people/rak248/VG_100K/286012.jpg,768,1024,,286012,4511353949.0
https://cs.stanford.edu/people/rak248/VG_100K/286013.jpg,683,1024,383893.0,286013,4159805508.0
https://cs.stanford.edu/people/rak248/VG_100K/286014.jpg,683,1024,,286014,6536341379.0
https://cs.stanford.edu/people/rak248/VG_100K/286016.jpg,768,576,,286016,276568715.0
